gwgroupid,countries_gwid,year,groupname,countryname,statusname,status_pwrrank,upgraded10,incidence_flag,incidence_terr_flag,incidence_gov_flag,geo_concentrated
53011000,530,1988,Muslim Eritreans,Ethiopia,DISCRIMINATED,1,0,1,1,0,1
53013000,530,1988,Sidama,Ethiopia,DISCRIMINATED,1,0,0,0,0,0
54003000,540,1988,Lunda-Chokwe,Angola,DISCRIMINATED,1,0,0,0,0,1
54005000,540,1988,Ovimbundu-Ovambo,Angola,DISCRIMINATED,1,0,0,0,0,1
55201210,552,1988,Ndau (Shona sub-group),Zimbabwe (Rhodesia),DISCRIMINATED,1,0,0,0,0,1
55201221,552,1988,Manyika (Shona sub-group),Zimbabwe (Rhodesia),DISCRIMINATED,1,0,0,0,0,1
56002000,560,1988,Asians,South Africa,DISCRIMINATED,1,0,1,0,1,0
56003000,560,1988,Coloreds,South Africa,DISCRIMINATED,1,0,1,0,1,1
56005000,560,1988,Blacks,South Africa,DISCRIMINATED,1,0,1,0,1,1
60003000,600,1988,Sahrawis,Morocco,DISCRIMINATED,1,0,1,1,0,1
62002000,620,1988,Toubou,Libya,DISCRIMINATED,1,0,0,0,0,1
62005000,620,1988,Berbers,Libya,DISCRIMINATED,1,0,0,0,0,1
62006000,620,1988,Tuareg,Libya,DISCRIMINATED,1,0,0,0,0,1
41102000,411,1989,Ndowe,Equatorial Guinea,DISCRIMINATED,1,0,0,0,0,1
41103000,411,1989,Bubi,Equatorial Guinea,DISCRIMINATED,1,0,0,0,0,1
41104000,411,1989,Fernandinos,Equatorial Guinea,DISCRIMINATED,1,0,0,0,0,1
41105000,411,1989,Annobon Islanders,Equatorial Guinea,DISCRIMINATED,1,0,0,0,0,1
45001000,450,1989,Americo-Liberians,Liberia,DISCRIMINATED,1,0,0,0,0,1
45003020,450,1989,Gio,Liberia,DISCRIMINATED,1,0,1,0,1,1
45003080,450,1989,Mano,Liberia,DISCRIMINATED,1,0,1,0,1,1
48301000,483,1989,Arabs,Chad,DISCRIMINATED,1,0,0,0,0,1
48302100,483,1989,Hadjerai,Chad,DISCRIMINATED,1,0,1,0,1,1
48302200,483,1989,"Zaghawa, Bideyat",Chad,DISCRIMINATED,1,0,1,0,1,1
50009120,500,1989,Langi/Acholi,Uganda,DISCRIMINATED,1,0,1,0,1,1
50009210,500,1989,Teso,Uganda,DISCRIMINATED,1,0,0,0,0,1
50103000,501,1989,Kikuyu-Meru-Emb,Kenya,DISCRIMINATED,1,0,0,0,0,1
50106000,501,1989,Luo,Kenya,DISCRIMINATED,1,0,0,0,0,1
50108000,501,1989,Somali,Kenya,DISCRIMINATED,1,0,0,0,0,1
51702000,517,1989,Tutsi,Rwanda,DISCRIMINATED,1,0,0,0,0,0
53001000,530,1989,Afar,Ethiopia,DISCRIMINATED,1,0,0,0,0,1
53006000,530,1989,Oroma,Ethiopia,DISCRIMINATED,1,0,1,1,0,1
53008000,530,1989,Somali (Ogaden),Ethiopia,DISCRIMINATED,1,0,0,0,0,1
53009000,530,1989,Tigry,Ethiopia,DISCRIMINATED,1,0,0,0,0,1
53010000,530,1989,Christian Eritreans,Ethiopia,DISCRIMINATED,1,0,1,1,0,1
53011000,530,1989,Muslim Eritreans,Ethiopia,DISCRIMINATED,1,0,1,1,0,1
53013000,530,1989,Sidama,Ethiopia,DISCRIMINATED,1,0,0,0,0,0
54003000,540,1989,Lunda-Chokwe,Angola,DISCRIMINATED,1,0,0,0,0,1
54005000,540,1989,Ovimbundu-Ovambo,Angola,DISCRIMINATED,1,0,0,0,0,1
55201210,552,1989,Ndau (Shona sub-group),Zimbabwe (Rhodesia),DISCRIMINATED,1,0,0,0,0,1
55201221,552,1989,Manyika (Shona sub-group),Zimbabwe (Rhodesia),DISCRIMINATED,1,0,0,0,0,1
56002000,560,1989,Asians,South Africa,DISCRIMINATED,1,0,0,0,0,0
56003000,560,1989,Coloreds,South Africa,DISCRIMINATED,1,0,0,0,0,1
56005000,560,1989,Blacks,South Africa,DISCRIMINATED,1,0,0,0,0,1
60003000,600,1989,Sahrawis,Morocco,DISCRIMINATED,1,0,1,1,0,1
62002000,620,1989,Toubou,Libya,DISCRIMINATED,1,0,0,0,0,1
62005000,620,1989,Berbers,Libya,DISCRIMINATED,1,0,0,0,0,1
62006000,620,1989,Tuareg,Libya,DISCRIMINATED,1,0,0,0,0,1
41102000,411,1990,Ndowe,Equatorial Guinea,DISCRIMINATED,1,0,0,0,0,1
41103000,411,1990,Bubi,Equatorial Guinea,DISCRIMINATED,1,0,0,0,0,1
41104000,411,1990,Fernandinos,Equatorial Guinea,DISCRIMINATED,1,0,0,0,0,1
41105000,411,1990,Annobon Islanders,Equatorial Guinea,DISCRIMINATED,1,0,0,0,0,1
48301000,483,1990,Arabs,Chad,DISCRIMINATED,1,0,0,0,0,1
48302100,483,1990,Hadjerai,Chad,DISCRIMINATED,1,0,0,0,0,1
48302200,483,1990,"Zaghawa, Bideyat",Chad,DISCRIMINATED,1,0,0,0,0,1
50009120,500,1990,Langi/Acholi,Uganda,DISCRIMINATED,1,0,1,0,1,1
50009210,500,1990,Teso,Uganda,DISCRIMINATED,1,0,0,0,0,1
50103000,501,1990,Kikuyu-Meru-Emb,Kenya,DISCRIMINATED,1,0,0,0,0,1
50106000,501,1990,Luo,Kenya,DISCRIMINATED,1,0,0,0,0,1
50108000,501,1990,Somali,Kenya,DISCRIMINATED,1,0,0,0,0,1
51702000,517,1990,Tutsi,Rwanda,DISCRIMINATED,1,0,1,0,1,0
53001000,530,1990,Afar,Ethiopia,DISCRIMINATED,1,0,0,0,0,1
53006000,530,1990,Oroma,Ethiopia,DISCRIMINATED,1,0,1,1,0,1
53008000,530,1990,Somali (Ogaden),Ethiopia,DISCRIMINATED,1,0,0,0,0,1
53009000,530,1990,Tigry,Ethiopia,DISCRIMINATED,1,0,0,0,0,1
53010000,530,1990,Christian Eritreans,Ethiopia,DISCRIMINATED,1,0,1,1,0,1
53011000,530,1990,Muslim Eritreans,Ethiopia,DISCRIMINATED,1,0,1,1,0,1
53013000,530,1990,Sidama,Ethiopia,DISCRIMINATED,1,0,0,0,0,0
54003000,540,1990,Lunda-Chokwe,Angola,DISCRIMINATED,1,0,0,0,0,1
54005000,540,1990,Ovimbundu-Ovambo,Angola,DISCRIMINATED,1,0,0,0,0,1
55201210,552,1990,Ndau (Shona sub-group),Zimbabwe (Rhodesia),DISCRIMINATED,1,0,0,0,0,1
55201221,552,1990,Manyika (Shona sub-group),Zimbabwe (Rhodesia),DISCRIMINATED,1,0,0,0,0,1
60003000,600,1990,Sahrawis,Morocco,DISCRIMINATED,1,0,0,0,0,1
62002000,620,1990,Toubou,Libya,DISCRIMINATED,1,0,0,0,0,1
62005000,620,1990,Berbers,Libya,DISCRIMINATED,1,0,0,0,0,1
62006000,620,1990,Tuareg,Libya,DISCRIMINATED,1,0,0,0,0,1
41102000,411,1991,Ndowe,Equatorial Guinea,DISCRIMINATED,1,0,0,0,0,1
41103000,411,1991,Bubi,Equatorial Guinea,DISCRIMINATED,1,0,0,0,0,1
41104000,411,1991,Fernandinos,Equatorial Guinea,DISCRIMINATED,1,0,0,0,0,1
41105000,411,1991,Annobon Islanders,Equatorial Guinea,DISCRIMINATED,1,0,0,0,0,1
43606000,436,1991,Tuareg,Niger,DISCRIMINATED,1,0,1,0,1,1
49013000,490,1991,Tutsi-Banyamulenge,"Congo, Democratic Republic of (Zaire)",DISCRIMINATED,1,0,0,0,0,1
50009120,500,1991,Langi/Acholi,Uganda,DISCRIMINATED,1,0,1,0,1,1
50009210,500,1991,Teso,Uganda,DISCRIMINATED,1,0,0,0,0,1
50011030,500,1991,Banyarwanda,Uganda,DISCRIMINATED,1,0,0,0,0,1
50103000,501,1991,Kikuyu-Meru-Emb,Kenya,DISCRIMINATED,1,0,0,0,0,1
50106000,501,1991,Luo,Kenya,DISCRIMINATED,1,0,0,0,0,1
50108000,501,1991,Somali,Kenya,DISCRIMINATED,1,0,0,0,0,1
51702000,517,1991,Tutsi,Rwanda,DISCRIMINATED,1,0,1,0,1,0
53001000,530,1991,Afar,Ethiopia,DISCRIMINATED,1,0,0,0,0,1
53006000,530,1991,Oroma,Ethiopia,DISCRIMINATED,1,0,1,1,0,1
53008000,530,1991,Somali (Ogaden),Ethiopia,DISCRIMINATED,1,0,1,1,0,1
53009000,530,1991,Tigry,Ethiopia,DISCRIMINATED,1,0,0,0,0,1
53010000,530,1991,Christian Eritreans,Ethiopia,DISCRIMINATED,1,0,1,1,0,1
53011000,530,1991,Muslim Eritreans,Ethiopia,DISCRIMINATED,1,0,1,1,0,1
53013000,530,1991,Sidama,Ethiopia,DISCRIMINATED,1,0,0,0,0,0
54003000,540,1991,Lunda-Chokwe,Angola,DISCRIMINATED,1,0,0,0,0,1
54005000,540,1991,Ovimbundu-Ovambo,Angola,DISCRIMINATED,1,0,0,0,0,1
55201210,552,1991,Ndau (Shona sub-group),Zimbabwe (Rhodesia),DISCRIMINATED,1,0,0,0,0,1
55201221,552,1991,Manyika (Shona sub-group),Zimbabwe (Rhodesia),DISCRIMINATED,1,0,0,0,0,1
60003000,600,1991,Sahrawis,Morocco,DISCRIMINATED,1,0,0,0,0,1
62002000,620,1991,Toubou,Libya,DISCRIMINATED,1,0,0,0,0,1
62005000,620,1991,Berbers,Libya,DISCRIMINATED,1,0,0,0,0,1
62006000,620,1991,Tuareg,Libya,DISCRIMINATED,1,0,0,0,0,1
41102000,411,1992,Ndowe,Equatorial Guinea,DISCRIMINATED,1,0,0,0,0,1
41103000,411,1992,Bubi,Equatorial Guinea,DISCRIMINATED,1,0,0,0,0,1
41104000,411,1992,Fernandinos,Equatorial Guinea,DISCRIMINATED,1,0,0,0,0,1
41105000,411,1992,Annobon Islanders,Equatorial Guinea,DISCRIMINATED,1,0,0,0,0,1
43606000,436,1992,Tuareg,Niger,DISCRIMINATED,1,0,1,0,1,1
47503000,475,1992,Ijaw,Nigeria,DISCRIMINATED,1,0,0,0,0,1
47504000,475,1992,Ogoni,Nigeria,DISCRIMINATED,1,0,0,0,0,1
49013000,490,1992,Tutsi-Banyamulenge,"Congo, Democratic Republic of (Zaire)",DISCRIMINATED,1,0,0,0,0,1
50009120,500,1992,Langi/Acholi,Uganda,DISCRIMINATED,1,0,0,0,0,1
50009210,500,1992,Teso,Uganda,DISCRIMINATED,1,0,0,0,0,1
50011030,500,1992,Banyarwanda,Uganda,DISCRIMINATED,1,0,0,0,0,1
50103000,501,1992,Kikuyu-Meru-Emb,Kenya,DISCRIMINATED,1,0,0,0,0,1
50106000,501,1992,Luo,Kenya,DISCRIMINATED,1,0,0,0,0,1
50108000,501,1992,Somali,Kenya,DISCRIMINATED,1,0,0,0,0,1
51702000,517,1992,Tutsi,Rwanda,DISCRIMINATED,1,0,1,0,1,0
53001000,530,1992,Afar,Ethiopia,DISCRIMINATED,1,0,0,0,0,1
53008000,530,1992,Somali (Ogaden),Ethiopia,DISCRIMINATED,1,0,0,0,0,1
53013000,530,1992,Sidama,Ethiopia,DISCRIMINATED,1,0,0,0,0,0
54003000,540,1992,Lunda-Chokwe,Angola,DISCRIMINATED,1,0,0,0,0,1
54005000,540,1992,Ovimbundu-Ovambo,Angola,DISCRIMINATED,1,0,0,0,0,1
60003000,600,1992,Sahrawis,Morocco,DISCRIMINATED,1,0,0,0,0,1
62002000,620,1992,Toubou,Libya,DISCRIMINATED,1,0,0,0,0,1
62005000,620,1992,Berbers,Libya,DISCRIMINATED,1,0,0,0,0,1
62006000,620,1992,Tuareg,Libya,DISCRIMINATED,1,0,0,0,0,1
41102000,411,1993,Ndowe,Equatorial Guinea,DISCRIMINATED,1,0,0,0,0,1
41103000,411,1993,Bubi,Equatorial Guinea,DISCRIMINATED,1,0,0,0,0,1
41104000,411,1993,Fernandinos,Equatorial Guinea,DISCRIMINATED,1,0,0,0,0,1
41105000,411,1993,Annobon Islanders,Equatorial Guinea,DISCRIMINATED,1,0,0,0,0,1
43606000,436,1993,Tuareg,Niger,DISCRIMINATED,1,0,0,0,0,1
47503000,475,1993,Ijaw,Nigeria,DISCRIMINATED,1,0,0,0,0,1
47504000,475,1993,Ogoni,Nigeria,DISCRIMINATED,1,0,0,0,0,1
49013000,490,1993,Tutsi-Banyamulenge,"Congo, Democratic Republic of (Zaire)",DISCRIMINATED,1,0,0,0,0,1
50009120,500,1993,Langi/Acholi,Uganda,DISCRIMINATED,1,0,0,0,0,1
50009210,500,1993,Teso,Uganda,DISCRIMINATED,1,0,0,0,0,1
50011030,500,1993,Banyarwanda,Uganda,DISCRIMINATED,1,0,0,0,0,1
50103000,501,1993,Kikuyu-Meru-Emb,Kenya,DISCRIMINATED,1,0,0,0,0,1
50106000,501,1993,Luo,Kenya,DISCRIMINATED,1,0,0,0,0,1
50108000,501,1993,Somali,Kenya,DISCRIMINATED,1,0,0,0,0,1
51702000,517,1993,Tutsi,Rwanda,DISCRIMINATED,1,0,1,0,1,0
53001000,530,1993,Afar,Ethiopia,DISCRIMINATED,1,0,0,0,0,1
53008000,530,1993,Somali (Ogaden),Ethiopia,DISCRIMINATED,1,0,0,0,0,1
53013000,530,1993,Sidama,Ethiopia,DISCRIMINATED,1,0,0,0,0,0
53103000,531,1993,Afar,Eritrea,DISCRIMINATED,1,0,0,0,0,1
54003000,540,1993,Lunda-Chokwe,Angola,DISCRIMINATED,1,0,0,0,0,1
54005000,540,1993,Ovimbundu-Ovambo,Angola,DISCRIMINATED,1,0,0,0,0,1
60003000,600,1993,Sahrawis,Morocco,DISCRIMINATED,1,0,0,0,0,1
62002000,620,1993,Toubou,Libya,DISCRIMINATED,1,0,0,0,0,1
62005000,620,1993,Berbers,Libya,DISCRIMINATED,1,0,0,0,0,1
62006000,620,1993,Tuareg,Libya,DISCRIMINATED,1,0,0,0,0,1
41102000,411,1994,Ndowe,Equatorial Guinea,DISCRIMINATED,1,0,0,0,0,1
41103000,411,1994,Bubi,Equatorial Guinea,DISCRIMINATED,1,0,0,0,0,1
41104000,411,1994,Fernandinos,Equatorial Guinea,DISCRIMINATED,1,0,0,0,0,1
41105000,411,1994,Annobon Islanders,Equatorial Guinea,DISCRIMINATED,1,0,0,0,0,1
43703000,437,1994,Northerners (Mande and Voltaic/Gur),Cote D'Ivoire,DISCRIMINATED,1,0,0,0,0,1
43705000,437,1994,Southern Mande,Cote D'Ivoire,DISCRIMINATED,1,0,0,0,0,1
47503000,475,1994,Ijaw,Nigeria,DISCRIMINATED,1,0,0,0,0,1
47504000,475,1994,Ogoni,Nigeria,DISCRIMINATED,1,0,0,0,0,1
49013000,490,1994,Tutsi-Banyamulenge,"Congo, Democratic Republic of (Zaire)",DISCRIMINATED,1,0,0,0,0,1
50009120,500,1994,Langi/Acholi,Uganda,DISCRIMINATED,1,0,1,0,1,1
50009210,500,1994,Teso,Uganda,DISCRIMINATED,1,0,0,0,0,1
50011030,500,1994,Banyarwanda,Uganda,DISCRIMINATED,1,0,0,0,0,1
50103000,501,1994,Kikuyu-Meru-Emb,Kenya,DISCRIMINATED,1,0,0,0,0,1
50106000,501,1994,Luo,Kenya,DISCRIMINATED,1,0,0,0,0,1
50108000,501,1994,Somali,Kenya,DISCRIMINATED,1,0,0,0,0,1
51702000,517,1994,Tutsi,Rwanda,DISCRIMINATED,1,0,1,0,1,0
53001000,530,1994,Afar,Ethiopia,DISCRIMINATED,1,0,0,0,0,1
53008000,530,1994,Somali (Ogaden),Ethiopia,DISCRIMINATED,1,0,1,1,0,1
53013000,530,1994,Sidama,Ethiopia,DISCRIMINATED,1,0,0,0,0,0
53103000,531,1994,Afar,Eritrea,DISCRIMINATED,1,0,0,0,0,1
54003000,540,1994,Lunda-Chokwe,Angola,DISCRIMINATED,1,0,0,0,0,1
54005000,540,1994,Ovimbundu-Ovambo,Angola,DISCRIMINATED,1,0,0,0,0,1
60003000,600,1994,Sahrawis,Morocco,DISCRIMINATED,1,0,0,0,0,1
62002000,620,1994,Toubou,Libya,DISCRIMINATED,1,0,0,0,0,1
62005000,620,1994,Berbers,Libya,DISCRIMINATED,1,0,0,0,0,1
62006000,620,1994,Tuareg,Libya,DISCRIMINATED,1,0,0,0,0,1
41102000,411,1995,Ndowe,Equatorial Guinea,DISCRIMINATED,1,0,0,0,0,1
41103000,411,1995,Bubi,Equatorial Guinea,DISCRIMINATED,1,0,0,0,0,1
41104000,411,1995,Fernandinos,Equatorial Guinea,DISCRIMINATED,1,0,0,0,0,1
41105000,411,1995,Annobon Islanders,Equatorial Guinea,DISCRIMINATED,1,0,0,0,0,1
43703000,437,1995,Northerners (Mande and Voltaic/Gur),Cote D'Ivoire,DISCRIMINATED,1,0,0,0,0,1
43705000,437,1995,Southern Mande,Cote D'Ivoire,DISCRIMINATED,1,0,0,0,0,1
47503000,475,1995,Ijaw,Nigeria,DISCRIMINATED,1,0,0,0,0,1
47504000,475,1995,Ogoni,Nigeria,DISCRIMINATED,1,0,0,0,0,1
49013000,490,1995,Tutsi-Banyamulenge,"Congo, Democratic Republic of (Zaire)",DISCRIMINATED,1,0,0,0,0,1
50009120,500,1995,Langi/Acholi,Uganda,DISCRIMINATED,1,0,1,0,1,1
50009210,500,1995,Teso,Uganda,DISCRIMINATED,1,0,0,0,0,1
50011030,500,1995,Banyarwanda,Uganda,DISCRIMINATED,1,0,0,0,0,1
50103000,501,1995,Kikuyu-Meru-Emb,Kenya,DISCRIMINATED,1,0,0,0,0,1
50106000,501,1995,Luo,Kenya,DISCRIMINATED,1,0,0,0,0,1
50108000,501,1995,Somali,Kenya,DISCRIMINATED,1,0,0,0,0,1
51701000,517,1995,Hutu,Rwanda,DISCRIMINATED,1,0,0,0,0,0
53001000,530,1995,Afar,Ethiopia,DISCRIMINATED,1,0,0,0,0,1
53008000,530,1995,Somali (Ogaden),Ethiopia,DISCRIMINATED,1,0,0,0,0,1
53013000,530,1995,Sidama,Ethiopia,DISCRIMINATED,1,0,0,0,0,0
53103000,531,1995,Afar,Eritrea,DISCRIMINATED,1,0,0,0,0,1
54003000,540,1995,Lunda-Chokwe,Angola,DISCRIMINATED,1,0,0,0,0,1
54005000,540,1995,Ovimbundu-Ovambo,Angola,DISCRIMINATED,1,0,0,0,0,1
60003000,600,1995,Sahrawis,Morocco,DISCRIMINATED,1,0,0,0,0,1
62002000,620,1995,Toubou,Libya,DISCRIMINATED,1,0,0,0,0,1
62005000,620,1995,Berbers,Libya,DISCRIMINATED,1,0,0,0,0,1
62006000,620,1995,Tuareg,Libya,DISCRIMINATED,1,0,0,0,0,1
41102000,411,1996,Ndowe,Equatorial Guinea,DISCRIMINATED,1,0,0,0,0,1
41103000,411,1996,Bubi,Equatorial Guinea,DISCRIMINATED,1,0,0,0,0,1
41104000,411,1996,Fernandinos,Equatorial Guinea,DISCRIMINATED,1,0,0,0,0,1
41105000,411,1996,Annobon Islanders,Equatorial Guinea,DISCRIMINATED,1,0,0,0,0,1
43703000,437,1996,Northerners (Mande and Voltaic/Gur),Cote D'Ivoire,DISCRIMINATED,1,0,0,0,0,1
43705000,437,1996,Southern Mande,Cote D'Ivoire,DISCRIMINATED,1,0,0,0,0,1
47503000,475,1996,Ijaw,Nigeria,DISCRIMINATED,1,0,0,0,0,1
47504000,475,1996,Ogoni,Nigeria,DISCRIMINATED,1,0,0,0,0,1
49013000,490,1996,Tutsi-Banyamulenge,"Congo, Democratic Republic of (Zaire)",DISCRIMINATED,1,0,1,0,1,1
50009120,500,1996,Langi/Acholi,Uganda,DISCRIMINATED,1,0,1,0,1,1
50009210,500,1996,Teso,Uganda,DISCRIMINATED,1,0,0,0,0,1
50011030,500,1996,Banyarwanda,Uganda,DISCRIMINATED,1,0,0,0,0,1
50103000,501,1996,Kikuyu-Meru-Emb,Kenya,DISCRIMINATED,1,0,0,0,0,1
50106000,501,1996,Luo,Kenya,DISCRIMINATED,1,0,0,0,0,1
50108000,501,1996,Somali,Kenya,DISCRIMINATED,1,0,0,0,0,1
51701000,517,1996,Hutu,Rwanda,DISCRIMINATED,1,0,1,0,1,0
53001000,530,1996,Afar,Ethiopia,DISCRIMINATED,1,0,1,1,0,1
53008000,530,1996,Somali (Ogaden),Ethiopia,DISCRIMINATED,1,0,1,1,0,1
53013000,530,1996,Sidama,Ethiopia,DISCRIMINATED,1,0,0,0,0,0
53103000,531,1996,Afar,Eritrea,DISCRIMINATED,1,0,0,0,0,1
54003000,540,1996,Lunda-Chokwe,Angola,DISCRIMINATED,1,0,0,0,0,1
54005000,540,1996,Ovimbundu-Ovambo,Angola,DISCRIMINATED,1,0,0,0,0,1
60003000,600,1996,Sahrawis,Morocco,DISCRIMINATED,1,0,0,0,0,1
62002000,620,1996,Toubou,Libya,DISCRIMINATED,1,0,0,0,0,1
62005000,620,1996,Berbers,Libya,DISCRIMINATED,1,0,0,0,0,1
62006000,620,1996,Tuareg,Libya,DISCRIMINATED,1,0,0,0,0,1
41102000,411,1997,Ndowe,Equatorial Guinea,DISCRIMINATED,1,0,0,0,0,1
41103000,411,1997,Bubi,Equatorial Guinea,DISCRIMINATED,1,0,0,0,0,1
41104000,411,1997,Fernandinos,Equatorial Guinea,DISCRIMINATED,1,0,0,0,0,1
41105000,411,1997,Annobon Islanders,Equatorial Guinea,DISCRIMINATED,1,0,0,0,0,1
43703000,437,1997,Northerners (Mande and Voltaic/Gur),Cote D'Ivoire,DISCRIMINATED,1,0,0,0,0,1
43705000,437,1997,Southern Mande,Cote D'Ivoire,DISCRIMINATED,1,0,0,0,0,1
45003050,450,1997,Krahn (Guere),Liberia,DISCRIMINATED,1,0,0,0,0,1
45003070,450,1997,Mandingo,Liberia,DISCRIMINATED,1,0,0,0,0,1
47503000,475,1997,Ijaw,Nigeria,DISCRIMINATED,1,0,0,0,0,1
47504000,475,1997,Ogoni,Nigeria,DISCRIMINATED,1,0,0,0,0,1
49013000,490,1997,Tutsi-Banyamulenge,"Congo, Democratic Republic of (Zaire)",DISCRIMINATED,1,0,1,0,1,1
50009120,500,1997,Langi/Acholi,Uganda,DISCRIMINATED,1,0,1,0,1,1
50009210,500,1997,Teso,Uganda,DISCRIMINATED,1,0,0,0,0,1
50011030,500,1997,Banyarwanda,Uganda,DISCRIMINATED,1,0,0,0,0,1
50103000,501,1997,Kikuyu-Meru-Emb,Kenya,DISCRIMINATED,1,0,0,0,0,1
50106000,501,1997,Luo,Kenya,DISCRIMINATED,1,0,0,0,0,1
50108000,501,1997,Somali,Kenya,DISCRIMINATED,1,0,0,0,0,1
51701000,517,1997,Hutu,Rwanda,DISCRIMINATED,1,0,1,0,1,0
53001000,530,1997,Afar,Ethiopia,DISCRIMINATED,1,0,0,0,0,1
53008000,530,1997,Somali (Ogaden),Ethiopia,DISCRIMINATED,1,0,0,0,0,1
53013000,530,1997,Sidama,Ethiopia,DISCRIMINATED,1,0,0,0,0,0
53103000,531,1997,Afar,Eritrea,DISCRIMINATED,1,0,0,0,0,1
54003000,540,1997,Lunda-Chokwe,Angola,DISCRIMINATED,1,0,0,0,0,1
54005000,540,1997,Ovimbundu-Ovambo,Angola,DISCRIMINATED,1,0,0,0,0,1
60003000,600,1997,Sahrawis,Morocco,DISCRIMINATED,1,0,0,0,0,1
62002000,620,1997,Toubou,Libya,DISCRIMINATED,1,0,0,0,0,1
62005000,620,1997,Berbers,Libya,DISCRIMINATED,1,0,0,0,0,1
62006000,620,1997,Tuareg,Libya,DISCRIMINATED,1,0,0,0,0,1
41102000,411,1998,Ndowe,Equatorial Guinea,DISCRIMINATED,1,0,0,0,0,1
41103000,411,1998,Bubi,Equatorial Guinea,DISCRIMINATED,1,0,0,0,0,1
41104000,411,1998,Fernandinos,Equatorial Guinea,DISCRIMINATED,1,0,0,0,0,1
41105000,411,1998,Annobon Islanders,Equatorial Guinea,DISCRIMINATED,1,0,0,0,0,1
43703000,437,1998,Northerners (Mande and Voltaic/Gur),Cote D'Ivoire,DISCRIMINATED,1,0,0,0,0,1
43705000,437,1998,Southern Mande,Cote D'Ivoire,DISCRIMINATED,1,0,0,0,0,1
45003050,450,1998,Krahn (Guere),Liberia,DISCRIMINATED,1,0,0,0,0,1
45003070,450,1998,Mandingo,Liberia,DISCRIMINATED,1,0,0,0,0,1
47503000,475,1998,Ijaw,Nigeria,DISCRIMINATED,1,0,0,0,0,1
47504000,475,1998,Ogoni,Nigeria,DISCRIMINATED,1,0,0,0,0,1
50009120,500,1998,Langi/Acholi,Uganda,DISCRIMINATED,1,0,1,0,1,1
50009210,500,1998,Teso,Uganda,DISCRIMINATED,1,0,0,0,0,1
50011030,500,1998,Banyarwanda,Uganda,DISCRIMINATED,1,0,0,0,0,1
50103000,501,1998,Kikuyu-Meru-Emb,Kenya,DISCRIMINATED,1,0,0,0,0,1
50106000,501,1998,Luo,Kenya,DISCRIMINATED,1,0,0,0,0,1
50108000,501,1998,Somali,Kenya,DISCRIMINATED,1,0,0,0,0,1
51701000,517,1998,Hutu,Rwanda,DISCRIMINATED,1,0,1,0,1,0
53001000,530,1998,Afar,Ethiopia,DISCRIMINATED,1,0,0,0,0,1
53008000,530,1998,Somali (Ogaden),Ethiopia,DISCRIMINATED,1,0,1,1,0,1
53013000,530,1998,Sidama,Ethiopia,DISCRIMINATED,1,0,0,0,0,0
53103000,531,1998,Afar,Eritrea,DISCRIMINATED,1,0,0,0,0,1
54003000,540,1998,Lunda-Chokwe,Angola,DISCRIMINATED,1,0,0,0,0,1
54005000,540,1998,Ovimbundu-Ovambo,Angola,DISCRIMINATED,1,0,0,0,0,1
60003000,600,1998,Sahrawis,Morocco,DISCRIMINATED,1,0,0,0,0,1
62002000,620,1998,Toubou,Libya,DISCRIMINATED,1,0,0,0,0,1
62005000,620,1998,Berbers,Libya,DISCRIMINATED,1,0,0,0,0,1
62006000,620,1998,Tuareg,Libya,DISCRIMINATED,1,0,0,0,0,1
41102000,411,1999,Ndowe,Equatorial Guinea,DISCRIMINATED,1,0,0,0,0,1
41103000,411,1999,Bubi,Equatorial Guinea,DISCRIMINATED,1,0,0,0,0,1
41104000,411,1999,Fernandinos,Equatorial Guinea,DISCRIMINATED,1,0,0,0,0,1
41105000,411,1999,Annobon Islanders,Equatorial Guinea,DISCRIMINATED,1,0,0,0,0,1
43703000,437,1999,Northerners (Mande and Voltaic/Gur),Cote D'Ivoire,DISCRIMINATED,1,0,0,0,0,1
43705000,437,1999,Southern Mande,Cote D'Ivoire,DISCRIMINATED,1,0,0,0,0,1
45003050,450,1999,Krahn (Guere),Liberia,DISCRIMINATED,1,0,0,0,0,1
45003070,450,1999,Mandingo,Liberia,DISCRIMINATED,1,0,0,0,0,1
47503000,475,1999,Ijaw,Nigeria,DISCRIMINATED,1,0,0,0,0,1
49013000,490,1999,Tutsi-Banyamulenge,"Congo, Democratic Republic of (Zaire)",DISCRIMINATED,1,1,1,0,1,1
50009120,500,1999,Langi/Acholi,Uganda,DISCRIMINATED,1,0,0,0,0,1
50009210,500,1999,Teso,Uganda,DISCRIMINATED,1,0,0,0,0,1
50011030,500,1999,Banyarwanda,Uganda,DISCRIMINATED,1,0,0,0,0,1
50103000,501,1999,Kikuyu-Meru-Emb,Kenya,DISCRIMINATED,1,0,0,0,0,1
50106000,501,1999,Luo,Kenya,DISCRIMINATED,1,0,0,0,0,1
50108000,501,1999,Somali,Kenya,DISCRIMINATED,1,0,0,0,0,1
51701000,517,1999,Hutu,Rwanda,DISCRIMINATED,1,0,1,0,1,0
53001000,530,1999,Afar,Ethiopia,DISCRIMINATED,1,0,0,0,0,1
53008000,530,1999,Somali (Ogaden),Ethiopia,DISCRIMINATED,1,0,1,1,0,1
53013000,530,1999,Sidama,Ethiopia,DISCRIMINATED,1,0,0,0,0,0
53103000,531,1999,Afar,Eritrea,DISCRIMINATED,1,0,0,0,0,1
